Test System,Base Model,Failure Type,Task ID,Agent Behavior Category,Task Result
MetaGPT,gpt-5,Tool Format Error,133,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,134,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,135,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,136,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,137,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,138,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,139,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,140,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,141,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,142,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,143,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,144,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,146,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,147,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,148,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,149,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,150,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,151,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,152,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Format Error,153,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,154,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,155,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,156,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,157,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,158,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,159,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,160,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,161,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,162,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,163,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,0,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,1,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,2,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,3,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,4,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,5,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,6,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,7,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,8,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,9,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,10,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,11,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,12,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,13,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,14,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,15,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,16,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,17,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,18,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,19,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,20,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,21,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,22,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,23,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,24,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,25,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,26,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,27,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Selection Error,28,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,29,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,30,System uses redundancy or retry mechanisms,FAIL
MetaGPT,gpt-5,Tool Selection Error,31,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,32,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,33,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,34,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,35,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,36,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,37,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,38,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,39,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,40,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,41,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,42,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,43,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,44,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,45,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,46,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,47,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,48,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,49,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,50,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,51,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,52,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,53,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,54,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,55,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,56,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,57,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,58,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,59,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,61,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,62,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,63,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,64,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,65,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,66,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,67,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,68,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,69,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,70,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,71,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,72,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,73,System uses redundancy or retry mechanisms,FAIL
MetaGPT,gpt-5,Tool Selection Error,74,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,76,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,77,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,78,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,79,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,80,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,81,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,82,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,83,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,84,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,85,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,86,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,87,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,88,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,89,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,90,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,91,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,92,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,93,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,94,System uses redundancy or retry mechanisms,FAIL
MetaGPT,gpt-5,Tool Selection Error,95,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,96,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,97,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Selection Error,98,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Selection Error,99,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,100,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,101,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,102,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Selection Error,103,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,104,System uses redundancy or retry mechanisms,FAIL
MetaGPT,gpt-5,Tool Selection Error,105,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,106,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,107,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,108,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Selection Error,109,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,110,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,111,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,112,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,113,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,114,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,115,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,117,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,118,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,119,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,120,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,121,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,122,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,123,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,125,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,126,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,127,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,128,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,129,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,130,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,131,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,132,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,133,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,134,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,135,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,136,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,137,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,138,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,139,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,140,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,141,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,142,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,143,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,144,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,146,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,147,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Selection Error,148,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,149,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,150,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Selection Error,151,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,152,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,153,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,154,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,155,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,156,Agent identifies and corrects,FAIL
MetaGPT,gpt-5,Tool Selection Error,157,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,158,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,159,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Selection Error,160,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,161,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Selection Error,162,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Tool Selection Error,163,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Selection Error,60,System uses redundancy or retry mechanisms,PASS
